Publication,Date,Returns,Price,Open,High,Low,Vol.,Change %,econTsentiment,econBsentiment,econSusentiment,econEntsentiment,econVerbtsentiment,econAdjtsentiment,econAdverbtsentiment,econStoptsentiment,econBigtsentiment,econUnigtsentiment,econTrigtsentiment,SimAverageSent
The Economist,12/29/2015,-0.0044,739.13,742.43,745.28,736.93,546.96,-0.44%,1,1,1,4,3,3,4,1,1,2,1,2.090909091
The Economist,12/28/2015,0.0007,742.43,741.9,749.54,741.9,557.03,0.07%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,12/25/2015,0.0019,741.9,740.5,742.28,739.95,217.98,0.19%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,12/24/2015,0.0001,740.5,740.45,743.94,738.65,423.3,0.01%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,12/23/2015,0.0129,740.45,731.02,744.99,731.02,666.21,1.29%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,12/22/2015,-0.0031,731.02,733.28,733.8,722.21,772.51,-0.31%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,12/21/2015,0.012,733.28,724.6,737.81,724.6,677.06,1.20%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,12/18/2015,-0.017,724.6,737.12,737.12,722.03,684,-1.70%,4,1,1,1,1,5,5,5,3,1,3,2.363636364
The Economist,12/17/2015,0.0121,737.12,728.32,741.79,728.23,895.42,1.21%,1,1,1,4,3,3,4,1,1,2,1,2.363636364
The Economist,12/16/2015,0.0094,728.32,721.57,728.88,713.97,816.55,0.94%,1,2,2,1,1,1,1,5,1,1,1,1.772727273
The Economist,12/15/2015,0.0411,721.57,693.09,723.92,693.09,846.22,4.11%,1,1,1,4,3,3,4,1,1,2,1,1.772727273
The Economist,12/14/2015,-0.0138,693.09,702.8,716.96,691.91,741.43,-1.38%,5,3,3,3,1,2,3,5,2,2,1,2.363636364
The Economist,12/11/2015,-0.0287,702.8,723.54,725.12,702.8,887.87,-2.87%,1,1,1,4,3,3,4,1,1,2,1,2.363636364
The Economist,12/10/2015,-0.0299,723.54,745.84,752.37,720.13,868.16,-2.99%,5,1,1,1,5,1,5,5,1,2,1,2.272727273
The Economist,12/9/2015,0.0203,745.84,731.01,747.32,729.48,639.81,2.03%,1,1,1,4,3,3,4,1,1,2,1,2.272727273
The Economist,12/8/2015,-0.0109,731.01,739.09,742.04,729.55,580.91,-1.09%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,12/7/2015,-0.0048,739.09,742.65,745.34,733.55,608.75,-0.48%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,12/4/2015,-0.0157,742.65,754.53,758.88,733.71,763.35,-1.57%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,12/3/2015,-0.0123,754.53,763.95,771.41,753.92,626.28,-1.23%,3,2,2,1,1,5,2,5,3,3,3,2.363636364
The Economist,12/2/2015,-0.0051,763.95,767.85,777.67,762.46,778.78,-0.51%,5,1,1,5,1,5,2,5,1,1,1,2.636363636
The Economist,12/1/2015,0.0206,767.85,752.33,767.85,752.33,674.36,2.06%,1,1,1,4,3,3,4,1,1,2,1,2.272727273
The Economist,11/30/2015,-0.0054,752.33,756.38,765.35,750.97,502.92,-0.54%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,11/27/2015,0.0085,756.38,748.24,765.23,748.24,683.04,0.85%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,11/26/2015,-0.0239,749.98,766.25,766.9,749.93,633.41,-2.39%,1,1,1,1,1,1,5,5,5,1,1,2.045454545
The Economist,11/25/2015,0.0078,768.37,765.7,769.75,755.21,826.09,0.78%,1,1,1,4,3,3,4,1,1,2,1,2.045454545
The Economist,11/24/2015,-0.0439,762.43,798.69,800.08,760.96,1.04,-4.39%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,11/23/2015,-0.0116,797.45,806.53,807.84,797.45,414.07,-1.16%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,11/20/2015,0.003,806.82,803.98,811.22,803.85,446,0.30%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,11/19/2015,-0.0009,804.41,808.6,811.18,801.86,512.3,-0.09%,1,3,3,1,1,5,5,5,1,1,1,2.227272727
The Economist,11/18/2015,-0.0079,805.14,810.64,814.76,803.36,506.16,-0.79%,1,1,1,4,3,3,4,1,1,2,1,2.227272727
The Economist,11/17/2015,0.0013,811.53,813.26,818.58,811.53,535.42,0.13%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,11/16/2015,-0.0102,810.46,815.81,818.22,810.19,464.24,-1.02%,1,2,2,4,1,5,2,5,1,2,2,2.227272727
The Economist,11/13/2015,-0.0032,818.79,821.27,822.92,816.25,559.75,-0.32%,2,2,2,1,1,2,4,5,2,1,1,2.272727273
The Economist,11/12/2015,0.0052,821.43,822.17,822.96,814.26,539.94,0.52%,1,2,2,1,5,1,1,5,1,3,1,2.090909091
The Economist,11/11/2015,0.0067,817.18,814.85,823.65,814.85,541.92,0.67%,1,1,1,4,3,3,4,1,1,2,1,2.045454545
The Economist,11/10/2015,-0.0107,811.74,823.11,825.92,811.74,570.72,-1.07%,1,1,1,1,1,1,3,5,2,1,1,1.818181818
The Economist,11/9/2015,0.0015,820.5,820,826.22,817.57,602.45,0.15%,1,1,1,4,3,3,4,1,1,2,1,1.818181818
The Economist,11/6/2015,-0.0124,819.3,832.01,832.32,817.18,581.25,-1.24%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,11/5/2015,-0.0087,829.56,832.35,833.29,825.47,662.89,-0.87%,4,2,2,1,1,1,1,5,1,1,1,1.909090909
The Economist,11/4/2015,0.0093,836.84,832.85,837.85,832.85,730.03,0.93%,1,1,1,4,3,3,4,1,1,2,1,1.909090909
The Economist,11/3/2015,-0.0093,829.14,838.57,839.27,828.53,826.56,-0.93%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,11/2/2015,0.054,836.94,836.54,843.54,832.29,1.26,5.40%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,10/30/2015,0.0111,794.09,782.3,795.05,775.85,593.89,1.11%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,10/28/2015,-0.0016,785.36,786.34,786.51,780,250.26,-0.16%,1,2,2,5,1,4,3,5,2,2,2,2.318181818
The Economist,10/27/2015,-0.0076,786.63,792.06,793.84,780.95,543.97,-0.76%,1,1,1,4,3,3,4,1,1,2,1,2.318181818
The Economist,10/26/2015,-0.0108,792.62,801.72,804.03,792.2,598.52,-1.08%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,10/23/2015,-0.0016,801.25,808.92,810.67,800.91,749.33,-0.16%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,10/22/2015,0.0062,802.56,798.43,805.32,798.43,690.17,0.62%,1,2,2,1,1,2,5,5,1,1,1,2
The Economist,10/21/2015,-0.0091,797.65,803.96,804.24,792.84,757.88,-0.91%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,10/20/2015,0.0095,804.96,798.1,805.94,796.78,733.44,0.95%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,10/19/2015,0.0159,797.35,788.46,798.95,788.46,593.06,1.59%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,10/16/2015,-0.0098,784.84,796.15,796.15,784.84,553.96,-0.98%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,10/15/2015,-0.0015,792.63,800.13,803.83,792.63,718.55,-0.15%,2,1,1,1,1,1,5,5,1,3,1,2
The Economist,10/14/2015,0.013,793.8,783.89,795.03,783.18,670.29,1.30%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,10/13/2015,-0.0119,783.59,793.43,794.95,778.89,647.5,-1.19%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,10/12/2015,0.0011,793,785.47,796.2,785.47,628.43,0.11%,5,5,5,5,5,1,3,5,2,2,2,2.818181818
The Economist,10/9/2015,0.007,792.15,792.37,796.16,788.42,728.4,0.70%,1,1,1,4,3,3,4,1,1,2,1,2.818181818
The Economist,10/8/2015,-0.0005,786.61,783.09,792.46,780.13,732.87,-0.05%,1,1,1,1,1,5,5,5,3,1,3,2.227272727
The Economist,10/7/2015,0.0186,786.98,778.22,787.27,776.33,938.57,1.86%,1,1,1,4,3,3,4,1,1,2,1,2.227272727
The Economist,10/6/2015,0.0046,772.59,769.77,776.07,766.25,685.16,0.46%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,10/5/2015,0.0337,769.03,753.13,769.03,753.13,725.11,3.37%,5,4,4,5,1,1,5,5,1,1,1,2.5
The Economist,10/2/2015,-0.0018,743.97,745.71,746.91,738.26,528.89,-0.18%,1,1,1,4,3,3,4,1,1,2,1,2.5
The Economist,10/1/2015,0.0044,745.31,746.23,748.36,740.21,537.82,0.44%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,9/30/2015,-0.0007,742.05,746.5,747.53,737.83,583.92,-0.07%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,9/29/2015,0.0129,742.58,728.66,743.27,726.38,588,1.29%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,9/28/2015,-0.0174,733.15,747.59,751.28,733.15,433.5,-1.74%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,9/23/2015,-0.0051,746.1,748.33,750.7,746.1,158.06,-0.51%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,9/22/2015,-0.0114,749.94,760.47,761.9,745.93,425.92,-1.14%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,9/21/2015,0.0101,758.61,748.8,760.28,745.25,553.37,1.01%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,9/18/2015,0.0016,750.99,748.8,751.02,740.11,584.04,0.16%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,9/17/2015,0.0112,749.81,740.53,749.81,738.46,489.92,1.12%,3,4,4,1,1,5,2,5,1,2,1,2.318181818
The Economist,9/16/2015,0.0133,741.49,732.99,743.78,730.13,507.52,1.33%,1,1,1,4,3,3,4,1,1,2,1,2.318181818
The Economist,9/15/2015,0.0263,731.73,714.9,731.96,713.08,627.21,2.63%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,9/14/2015,-0.0007,712.99,716.26,716.82,710.5,441.28,-0.07%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,9/11/2015,-0.0069,713.51,719.72,719.94,713.5,338.59,-0.69%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,9/10/2015,-0.0022,718.47,717.43,719.54,712.63,420.7,-0.22%,1,1,1,1,1,1,5,5,2,1,2,1.954545455
The Economist,9/9/2015,-0.0007,720.03,727.88,728.96,719.92,385.91,-0.07%,1,1,1,4,3,3,4,1,1,2,1,1.954545455
The Economist,9/8/2015,0.0026,720.52,723.75,726.29,715.95,382.57,0.26%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,9/7/2015,-0.0149,718.66,724.35,724.35,715.57,323.69,-1.49%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,9/4/2015,-0.0142,729.5,734.28,739.98,728.96,467.91,-1.42%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,9/3/2015,0.0047,740.04,740.32,743.98,732.91,466.25,0.47%,5,1,1,1,1,5,2,5,1,1,2,2.136363636
The Economist,9/2/2015,0.0012,736.56,738.73,742.61,734.34,450.99,0.12%,1,1,1,4,3,3,4,1,1,2,1,2.136363636
The Economist,9/1/2015,-0.0218,735.7,748.44,748.99,733.75,531.56,-2.18%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,8/31/2015,0.0076,752.1,745.49,753.21,745.26,379.01,0.76%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,8/28/2015,-0.0023,746.42,749.82,751.57,740.2,413.32,-0.23%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,8/27/2015,0.0163,748.13,745.89,751.58,744.76,476.72,1.63%,4,1,1,1,1,1,5,5,3,3,3,2.272727273
The Economist,8/26/2015,0.0014,736.16,733.76,741.41,727.7,583.49,0.14%,1,1,1,4,3,3,4,1,1,2,1,2.272727273
The Economist,8/25/2015,0.0304,735.1,721.91,737.78,719.97,565.7,3.04%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,8/24/2015,-0.0333,713.42,726.39,726.39,697.97,569.67,-3.33%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,8/21/2015,-0.0118,737.98,743.92,746.23,735.2,428.67,-1.18%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,8/20/2015,-0.0082,746.82,750.87,750.87,736.97,567.17,-0.82%,4,1,1,1,1,1,5,5,2,1,2,2.090909091
The Economist,8/19/2015,-0.0087,753,763.23,766.47,751.88,496.06,-0.87%,1,1,1,4,3,3,4,1,1,2,1,2.090909091
The Economist,8/18/2015,-0.0125,759.6,764.29,768.95,759.6,467.24,-1.25%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,8/17/2015,-0.005,769.22,773.58,775.7,763.69,458.44,-0.50%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,8/14/2015,0.0029,773.09,767.8,776.99,764.84,502.05,0.29%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,8/13/2015,-0.0139,770.86,782.35,782.35,758.02,654.19,-1.39%,5,1,1,1,1,1,2,5,3,3,2,2.136363636
The Economist,8/12/2015,-0.0194,781.75,788.87,790.63,780.85,422.7,-1.94%,1,1,1,4,3,3,4,1,1,2,1,2.136363636
The Economist,8/11/2015,0.0287,797.2,785.17,799.09,785.17,506.84,2.87%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,8/10/2015,-0.0119,774.95,785.92,787.59,773.1,411.88,-1.19%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,8/7/2015,-0.0048,784.27,790.04,791.24,781.74,367.45,-0.48%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,8/6/2015,0.0086,788.03,784.16,790.3,783.25,427.11,0.86%,1,2,2,1,1,5,5,5,1,1,1,2.136363636
The Economist,8/5/2015,-0.0013,781.34,780.95,785.62,777.14,416.7,-0.13%,1,1,1,4,3,3,4,1,1,2,1,2.136363636
The Economist,8/4/2015,0.0009,782.35,784.63,787.54,778.06,489.94,0.09%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,8/3/2015,-0.0218,781.64,798.8,798.8,780.23,496.35,-2.18%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,7/31/2015,0.0209,799.1,785.19,799.1,781.26,699.75,2.09%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,7/30/2015,0.0024,782.71,776.33,788.89,775.34,476.22,0.24%,1,1,1,1,1,1,2,5,2,3,2,1.909090909
The Economist,7/29/2015,0.0007,780.8,781.41,786.35,776.67,415.58,0.07%,1,1,1,4,3,3,4,1,1,2,1,1.909090909
The Economist,7/28/2015,0.0087,780.24,776.87,787.29,776.87,547.87,0.87%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,7/27/2015,-0.0173,773.52,787.25,791.71,772.3,510.95,-1.73%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,7/24/2015,0.0048,787.12,781.52,792.56,777.26,440.07,0.48%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,7/23/2015,-0.0355,783.37,812.02,812.02,781.64,653.83,-3.55%,1,1,1,1,1,1,2,5,1,1,1,1.727272727
The Economist,7/22/2015,-0.0044,812.22,817.37,818.57,806.77,548.39,-0.44%,1,1,1,4,3,3,4,1,1,2,1,1.727272727
The Economist,7/21/2015,0.0032,815.84,816.89,818.88,809.61,566.65,0.32%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,7/20/2015,-0.0178,813.2,828.14,828.95,810.14,577.94,-1.78%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,7/16/2015,0.0007,827.9,828.95,829.99,827.05,347.97,0.07%,1,2,2,1,1,1,1,5,2,2,2,1.909090909
The Economist,7/15/2015,-0.0038,827.28,832.66,835.23,824.88,421.24,-0.38%,1,1,1,4,3,3,4,1,1,2,1,1.909090909
The Economist,7/14/2015,-0.0042,830.41,837.33,841.93,828.29,590.98,-0.42%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,7/13/2015,0.0072,833.88,828.1,836.78,825.3,514.59,0.72%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,7/10/2015,0.0061,827.92,829.23,833.96,825.66,506.49,0.61%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,7/9/2015,0.0236,822.86,809.18,823.33,809.18,446.29,2.36%,4,2,2,1,1,2,2,5,1,1,1,2
The Economist,7/8/2015,-0.0145,803.87,814.89,814.89,802.39,583.51,-1.45%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,7/7/2015,-0.0096,815.72,826.57,828.61,815.72,503.02,-0.96%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,7/6/2015,0.0141,823.66,809.88,824.48,809.88,479.65,1.41%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,7/3/2015,-0.0081,812.17,820.08,821.66,812.17,362.26,-0.81%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,7/2/2015,0.0024,818.8,815.94,820.08,809.78,547.33,0.24%,2,2,2,1,1,1,1,5,1,1,1,1.818181818
The Economist,7/1/2015,-0.0069,816.82,824.45,829.4,816.82,533.83,-0.69%,1,1,1,4,3,3,4,1,1,2,1,1.818181818
The Economist,6/30/2015,0.006,822.5,819.37,824.16,814.85,543.33,0.60%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,6/29/2015,-0.0214,817.56,823.57,827.24,817.56,481.64,-2.14%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,6/26/2015,0.0032,835.46,832.17,838.68,830.76,474.6,0.32%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,6/25/2015,-0.0103,832.77,842.13,845.29,832.41,670.23,-1.03%,5,1,1,1,1,1,5,5,2,2,2,2.181818182
The Economist,6/24/2015,0.0129,841.41,832.29,842.66,831.18,644.16,1.29%,1,1,1,4,3,3,4,1,1,2,1,2.181818182
The Economist,6/23/2015,-0.0043,830.68,836.04,838.64,826.79,648.46,-0.43%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,6/22/2015,0.0118,834.26,829.14,837.6,829.14,568,1.18%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,6/19/2015,0.0064,824.54,819.59,827.81,817.08,537.88,0.64%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,6/18/2015,0.0151,819.32,816.05,822.36,813.38,518.04,1.51%,5,1,1,5,1,1,2,5,1,2,1,2.136363636
The Economist,6/17/2015,0.0066,807.13,804.11,809.17,802.72,567.91,0.66%,1,1,1,4,3,3,4,1,1,2,1,2.136363636
The Economist,6/16/2015,0.0156,801.84,792.27,805.21,792.27,598.96,1.56%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,6/15/2015,-0.0196,789.51,805.48,807.48,789.51,559.17,-1.96%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,6/12/2015,-0.0039,805.33,808.48,811.7,803.15,566.16,-0.39%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,6/11/2015,0.0138,808.45,799.86,809.25,793.68,730.98,1.38%,1,1,1,1,1,1,2,5,1,3,5,2
The Economist,6/10/2015,0.0205,797.48,786.57,800.08,786.57,685.27,2.05%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,6/9/2015,0.0044,781.46,784.11,787.87,777.56,717.95,0.44%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,6/8/2015,-0.0505,778.05,752.68,778.05,752.68,1.07,-5.05%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,6/5/2015,-0.0067,819.43,821.14,829.73,816.23,782.53,-0.67%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,6/4/2015,-0.0107,824.99,828.37,829.06,817.04,628.49,-1.07%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,6/3/2015,0.0242,833.94,815.77,834.12,812.09,654.53,2.42%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,6/2/2015,0.0123,814.2,807.45,814.81,805.14,608.01,1.23%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,6/1/2015,-0.0308,804.29,827.69,827.85,803.41,522.74,-3.08%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,5/29/2015,-0.007,829.81,836.32,846.97,825.86,626.36,-0.70%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,5/28/2015,-0.0086,835.7,843.36,845.01,835.7,538.92,-0.86%,1,1,1,1,1,2,5,5,1,1,1,1.909090909
The Economist,5/27/2015,0.0077,842.92,839.84,842.92,828.53,640.24,0.77%,1,1,1,4,3,3,4,1,1,2,1,1.909090909
The Economist,5/26/2015,-0.0109,836.49,841.25,848.52,836.49,595.88,-1.09%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,5/25/2015,-0.0144,845.67,857.05,857.88,844.8,455.91,-1.44%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,5/22/2015,-0.0088,858.04,866.47,867.12,857.17,628.27,-0.88%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,5/21/2015,-0.014,865.65,879.85,885.14,864.42,783.21,-1.40%,1,1,1,1,1,1,5,5,1,1,1,1.863636364
The Economist,5/20/2015,-0.0097,877.91,883.7,885.1,873.43,713.42,-0.97%,1,1,1,4,3,3,4,1,1,2,1,1.863636364
The Economist,5/18/2015,0.012,886.52,876.4,886.52,875.27,532.51,1.20%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,5/15/2015,0.0041,876.05,874.5,879.96,871.84,579.62,0.41%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,5/14/2015,0.0096,872.44,864.56,876.51,861.61,878.02,0.96%,1,1,1,1,1,1,1,5,1,1,2,1.727272727
The Economist,5/13/2015,0.0123,864.17,854.9,865.63,854.9,822.18,1.23%,1,1,1,4,3,3,4,1,1,2,1,1.727272727
The Economist,5/12/2015,0.0072,853.63,848.66,853.99,842.89,659.15,0.72%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,5/11/2015,0.0082,847.53,841.62,852.37,841.62,649.49,0.82%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,5/8/2015,0.018,840.6,827.22,842.7,822.08,627.02,1.80%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,5/7/2015,0.0016,825.7,825.2,827.99,817.54,613.1,0.16%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,5/6/2015,-0.0113,824.41,837.43,837.43,823.45,663.15,-1.13%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,5/5/2015,-0.0076,833.81,839.75,846.06,833.04,543.95,-0.76%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,5/4/2015,0.0009,840.19,838.81,843.05,832.39,549.42,0.09%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,4/30/2015,-0.0236,839.47,861.56,863.55,839.47,670.51,-2.36%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,4/29/2015,-0.0027,859.78,863.96,866.7,858.42,642.77,-0.27%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,4/28/2015,-0.0022,862.09,864.86,867.55,860,758.25,-0.22%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,4/27/2015,0.0099,864.02,856.89,866.24,853,880.68,0.99%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,4/24/2015,0.0211,855.51,841.65,855.8,841.42,723.69,2.11%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,4/22/2015,-0.0059,837.8,843.97,847.71,837.19,850.1,-0.59%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,4/21/2015,0.024,842.78,821.19,842.78,818.26,779.2,2.40%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,4/20/2015,-0.0014,823.03,828.31,830.78,821.68,582.4,-0.14%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,4/17/2015,-0.0002,824.18,830.07,833.39,822.3,683.92,-0.02%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,4/16/2015,0.0133,824.37,819.7,826.99,816.44,762.02,1.33%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,4/15/2015,-0.0117,813.58,819.53,821.38,812.22,693.34,-1.17%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,4/14/2015,0.0047,823.2,816.1,824.82,807.04,817.66,0.47%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,4/13/2015,-0.0086,819.38,826.31,830.77,816.35,718.7,-0.86%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,4/10/2015,-0.0104,826.46,833.75,837.86,822.03,638.45,-1.04%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,4/9/2015,0.0086,835.14,824.43,836.34,824.12,711.43,0.86%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,4/8/2015,0.004,827.99,824.96,828.85,820.05,688.24,0.40%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,4/7/2015,-0.008,824.66,830.54,830.54,818.94,552.52,-0.80%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,4/6/2015,0.0016,831.3,823.44,831.3,822.56,477.19,0.16%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,4/3/2015,0.0161,829.94,819.74,830.47,815.01,458.66,1.61%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,4/2/2015,0.0058,816.76,814.32,819.38,812.92,481.36,0.58%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,4/1/2015,0.0045,812.09,810.9,815.04,806.5,558.2,0.45%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,3/31/2015,-0.0163,808.46,822.31,825.38,805.28,633.96,-1.63%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,3/30/2015,0.0159,821.84,808.76,822.09,804.64,605.41,1.59%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,3/27/2015,-0.0072,808.94,812.41,812.59,802.34,632.38,-0.72%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,3/26/2015,-0.0141,814.82,812.81,814.82,806.96,686.66,-1.41%,5,2,2,1,1,1,2,5,1,1,5,2.181818182
The Economist,3/25/2015,0.0075,826.49,825.81,836.38,821.79,630.8,0.75%,1,1,1,4,3,3,4,1,1,2,1,2.181818182
The Economist,3/24/2015,-0.0204,820.33,836.55,837.49,817.06,759.8,-2.04%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,3/23/2015,0.015,837.42,825.7,837.68,824.29,601.84,1.50%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,3/20/2015,0.0071,825.06,822.48,827.32,816.46,681.48,0.71%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,3/19/2015,0.0248,819.22,814.75,821.87,812.21,818.7,2.48%,1,2,2,1,1,5,2,5,1,1,1,2
The Economist,3/18/2015,-0.0011,799.42,799.73,801.91,791.6,672.44,-0.11%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,3/17/2015,0.0235,800.31,787.63,801.04,786.78,679.28,2.35%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,3/16/2015,0.0203,781.96,776.77,784.84,771.78,594.96,2.03%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,3/13/2015,-0.0211,766.42,785.64,790.98,766.42,696.65,-2.11%,1,1,1,4,3,3,4,1,1,2,1,2
The Economist,3/12/2015,0.0002,782.93,793.33,795.53,775.47,699.7,0.02%,5,1,1,1,1,1,5,5,3,1,4,2.272727273
The Economist,3/11/2015,0.0038,782.77,782.58,788.6,766.57,817.28,0.38%,4,1,1,1,1,5,2,5,2,1,2,2.409090909
